Date,Centre_Name,Commodity_Name,Price,Month
2013-02-25,THIRUCHIRAPALLI,Gram Dal,64.0,2013-02
2013-02-25,HYDERABAD,Gram Dal,71.0,2013-02
2013-02-26,BENGALURU,Gram Dal,54.0,2013-02
2013-02-26,DHARWAD,Gram Dal,75.0,2013-02
2013-02-26,PUDUCHERRY,Gram Dal,68.0,2013-02
2013-02-26,CHENNAI,Gram Dal,60.0,2013-02
2013-02-26,THIRUCHIRAPALLI,Gram Dal,64.0,2013-02
2013-02-26,HYDERABAD,Gram Dal,71.0,2013-02
2013-02-27,BENGALURU,Gram Dal,54.0,2013-02
2013-02-27,DHARWAD,Gram Dal,75.0,2013-02
2013-02-27,T.PURAM,Gram Dal,77.0,2013-02
2013-02-27,ERNAKULAM,Gram Dal,76.0,2013-02
2013-02-27,KOZHIKODE,Gram Dal,67.0,2013-02
2013-02-27,PUDUCHERRY,Gram Dal,68.0,2013-02
2013-02-27,CHENNAI,Gram Dal,60.0,2013-02
2013-02-27,THIRUCHIRAPALLI,Gram Dal,63.0,2013-02
2013-02-27,HYDERABAD,Gram Dal,71.0,2013-02
2013-02-28,BENGALURU,Gram Dal,54.0,2013-02
2013-02-28,DHARWAD,Gram Dal,75.0,2013-02
2013-02-28,T.PURAM,Gram Dal,77.0,2013-02
2013-02-28,ERNAKULAM,Gram Dal,76.0,2013-02
2013-02-28,KOZHIKODE,Gram Dal,67.0,2013-02
2013-02-28,PUDUCHERRY,Gram Dal,68.0,2013-02
2013-02-28,CHENNAI,Gram Dal,60.0,2013-02
2013-02-28,THIRUCHIRAPALLI,Gram Dal,63.0,2013-02
2013-02-28,HYDERABAD,Gram Dal,71.0,2013-02
2013-01-03,BENGALURU,Gram Dal,54.0,2013-01
2013-01-03,DHARWAD,Gram Dal,75.0,2013-01
2013-01-03,T.PURAM,Gram Dal,77.0,2013-01
2013-01-03,ERNAKULAM,Gram Dal,76.0,2013-01
2013-01-03,KOZHIKODE,Gram Dal,67.0,2013-01
2013-01-03,PUDUCHERRY,Gram Dal,68.0,2013-01
2013-01-03,CHENNAI,Gram Dal,60.0,2013-01
2013-01-03,THIRUCHIRAPALLI,Gram Dal,63.0,2013-01
2013-01-03,HYDERABAD,Gram Dal,71.0,2013-01
2013-04-03,T.PURAM,Gram Dal,77.0,2013-04
2013-04-03,ERNAKULAM,Gram Dal,69.0,2013-04
2013-04-03,KOZHIKODE,Gram Dal,67.0,2013-04
2013-04-03,PUDUCHERRY,Gram Dal,60.0,2013-04
2013-04-03,CHENNAI,Gram Dal,60.0,2013-04
2013-04-03,THIRUCHIRAPALLI,Gram Dal,63.0,2013-04
2013-04-03,HYDERABAD,Gram Dal,71.0,2013-04
2013-05-03,T.PURAM,Gram Dal,77.0,2013-05
2013-05-03,ERNAKULAM,Gram Dal,69.0,2013-05
2013-05-03,KOZHIKODE,Gram Dal,67.0,2013-05
2013-05-03,PUDUCHERRY,Gram Dal,60.0,2013-05
2013-05-03,CHENNAI,Gram Dal,60.0,2013-05
2013-05-03,THIRUCHIRAPALLI,Gram Dal,63.0,2013-05
2013-05-03,HYDERABAD,Gram Dal,71.0,2013-05
2013-06-03,T.PURAM,Gram Dal,77.0,2013-06
2013-06-03,ERNAKULAM,Gram Dal,69.0,2013-06
2013-06-03,KOZHIKODE,Gram Dal,66.0,2013-06
2013-06-03,PUDUCHERRY,Gram Dal,60.0,2013-06
2013-06-03,CHENNAI,Gram Dal,60.0,2013-06
2013-06-03,THIRUCHIRAPALLI,Gram Dal,62.0,2013-06
2013-06-03,HYDERABAD,Gram Dal,71.0,2013-06
2013-07-03,BENGALURU,Gram Dal,53.0,2013-07
2013-07-03,DHARWAD,Gram Dal,75.0,2013-07
2013-07-03,T.PURAM,Gram Dal,77.0,2013-07
2013-07-03,ERNAKULAM,Gram Dal,69.0,2013-07
2013-07-03,KOZHIKODE,Gram Dal,66.0,2013-07
2013-07-03,PUDUCHERRY,Gram Dal,60.0,2013-07
2013-07-03,CHENNAI,Gram Dal,58.0,2013-07
2013-07-03,THIRUCHIRAPALLI,Gram Dal,62.0,2013-07
2013-07-03,HYDERABAD,Gram Dal,71.0,2013-07
2013-08-03,VISAKHAPATNAM,Gram Dal,52.0,2013-08
2013-08-03,BENGALURU,Gram Dal,53.0,2013-08
2013-08-03,DHARWAD,Gram Dal,75.0,2013-08
2013-08-03,T.PURAM,Gram Dal,77.0,2013-08
2013-08-03,ERNAKULAM,Gram Dal,67.0,2013-08
2013-08-03,KOZHIKODE,Gram Dal,66.0,2013-08
2013-08-03,PUDUCHERRY,Gram Dal,60.0,2013-08
2013-08-03,CHENNAI,Gram Dal,58.0,2013-08
2013-08-03,THIRUCHIRAPALLI,Gram Dal,62.0,2013-08
2013-08-03,HYDERABAD,Gram Dal,71.0,2013-08
2013-11-03,VISAKHAPATNAM,Gram Dal,52.0,2013-11
2013-11-03,BENGALURU,Gram Dal,53.0,2013-11
2013-11-03,DHARWAD,Gram Dal,75.0,2013-11
2013-11-03,T.PURAM,Gram Dal,77.0,2013-11
2013-11-03,ERNAKULAM,Gram Dal,70.0,2013-11
2013-11-03,KOZHIKODE,Gram Dal,66.0,2013-11
2013-11-03,PUDUCHERRY,Gram Dal,60.0,2013-11
2013-11-03,CHENNAI,Gram Dal,58.0,2013-11
2013-11-03,THIRUCHIRAPALLI,Gram Dal,62.0,2013-11
2013-11-03,HYDERABAD,Gram Dal,71.0,2013-11
2013-12-03,VISAKHAPATNAM,Gram Dal,52.0,2013-12
2013-12-03,BENGALURU,Gram Dal,54.0,2013-12
2013-12-03,DHARWAD,Gram Dal,75.0,2013-12
2013-12-03,T.PURAM,Gram Dal,77.0,2013-12
2013-12-03,ERNAKULAM,Gram Dal,70.0,2013-12
2013-12-03,KOZHIKODE,Gram Dal,66.0,2013-12
2013-12-03,PUDUCHERRY,Gram Dal,60.0,2013-12
2013-12-03,CHENNAI,Gram Dal,60.0,2013-12
2013-12-03,THIRUCHIRAPALLI,Gram Dal,62.0,2013-12
2013-12-03,HYDERABAD,Gram Dal,71.0,2013-12
2013-03-13,VISAKHAPATNAM,Gram Dal,52.0,2013-03
2013-03-13,BENGALURU,Gram Dal,54.0,2013-03
2013-03-13,DHARWAD,Gram Dal,75.0,2013-03
2013-03-13,T.PURAM,Gram Dal,77.0,2013-03
2013-03-13,ERNAKULAM,Gram Dal,70.0,2013-03
2013-03-13,KOZHIKODE,Gram Dal,66.0,2013-03
2013-03-13,PUDUCHERRY,Gram Dal,60.0,2013-03
2013-03-13,CHENNAI,Gram Dal,60.0,2013-03
2013-03-13,THIRUCHIRAPALLI,Gram Dal,62.0,2013-03
2013-03-13,HYDERABAD,Gram Dal,71.0,2013-03
2013-03-14,VISAKHAPATNAM,Gram Dal,52.0,2013-03
2013-03-14,BENGALURU,Gram Dal,54.0,2013-03
2013-03-14,DHARWAD,Gram Dal,75.0,2013-03
2013-03-14,T.PURAM,Gram Dal,77.0,2013-03
2013-03-14,ERNAKULAM,Gram Dal,70.0,2013-03
2013-03-14,KOZHIKODE,Gram Dal,66.0,2013-03
2013-03-14,PUDUCHERRY,Gram Dal,60.0,2013-03
2013-03-14,CHENNAI,Gram Dal,60.0,2013-03
2013-03-14,THIRUCHIRAPALLI,Gram Dal,62.0,2013-03
2013-03-14,HYDERABAD,Gram Dal,71.0,2013-03
2013-03-15,VISAKHAPATNAM,Gram Dal,52.0,2013-03
2013-03-15,BENGALURU,Gram Dal,54.0,2013-03
2013-03-15,DHARWAD,Gram Dal,73.0,2013-03
2013-03-15,T.PURAM,Gram Dal,77.0,2013-03
2013-03-15,ERNAKULAM,Gram Dal,70.0,2013-03
2013-03-15,KOZHIKODE,Gram Dal,66.0,2013-03
2013-03-15,PUDUCHERRY,Gram Dal,60.0,2013-03
2013-03-15,CHENNAI,Gram Dal,60.0,2013-03
2013-03-15,THIRUCHIRAPALLI,Gram Dal,62.0,2013-03
2013-03-15,HYDERABAD,Gram Dal,71.0,2013-03
2013-03-18,VISAKHAPATNAM,Gram Dal,52.0,2013-03
2013-03-18,BENGALURU,Gram Dal,54.0,2013-03
2013-03-18,DHARWAD,Gram Dal,73.0,2013-03
2013-03-18,T.PURAM,Gram Dal,77.0,2013-03
2013-03-18,ERNAKULAM,Gram Dal,70.0,2013-03
2013-03-18,KOZHIKODE,Gram Dal,66.0,2013-03
2013-03-18,PUDUCHERRY,Gram Dal,60.0,2013-03
2013-03-18,CHENNAI,Gram Dal,60.0,2013-03
2013-03-18,THIRUCHIRAPALLI,Gram Dal,62.0,2013-03
2013-03-18,HYDERABAD,Gram Dal,71.0,2013-03
2013-03-19,VISAKHAPATNAM,Gram Dal,52.0,2013-03
2013-03-19,BENGALURU,Gram Dal,52.0,2013-03
2013-03-19,DHARWAD,Gram Dal,72.0,2013-03
2013-03-19,T.PURAM,Gram Dal,77.0,2013-03
2013-03-19,ERNAKULAM,Gram Dal,72.0,2013-03
2013-03-19,KOZHIKODE,Gram Dal,66.0,2013-03
2013-03-19,PUDUCHERRY,Gram Dal,60.0,2013-03
2013-03-19,CHENNAI,Gram Dal,60.0,2013-03
2013-03-19,THIRUCHIRAPALLI,Gram Dal,62.0,2013-03
2013-03-19,HYDERABAD,Gram Dal,71.0,2013-03
2013-03-20,VISAKHAPATNAM,Gram Dal,52.0,2013-03
2013-03-20,BENGALURU,Gram Dal,52.0,2013-03
2013-03-20,DHARWAD,Gram Dal,72.0,2013-03
2013-03-20,T.PURAM,Gram Dal,77.0,2013-03
2013-03-20,ERNAKULAM,Gram Dal,72.0,2013-03
2013-03-20,KOZHIKODE,Gram Dal,66.0,2013-03
2013-03-20,PUDUCHERRY,Gram Dal,60.0,2013-03
2013-03-20,CHENNAI,Gram Dal,60.0,2013-03
2013-03-20,THIRUCHIRAPALLI,Gram Dal,62.0,2013-03
2013-03-20,HYDERABAD,Gram Dal,71.0,2013-03
2013-03-21,VISAKHAPATNAM,Gram Dal,52.0,2013-03
2013-03-21,BENGALURU,Gram Dal,52.0,2013-03
2013-03-21,DHARWAD,Gram Dal,73.0,2013-03
2013-03-21,T.PURAM,Gram Dal,77.0,2013-03
2013-03-21,ERNAKULAM,Gram Dal,72.0,2013-03
2013-03-21,KOZHIKODE,Gram Dal,66.0,2013-03
2013-03-21,PUDUCHERRY,Gram Dal,60.0,2013-03
2013-03-21,CHENNAI,Gram Dal,60.0,2013-03
2013-03-21,THIRUCHIRAPALLI,Gram Dal,62.0,2013-03
2013-03-21,HYDERABAD,Gram Dal,68.0,2013-03
2013-03-22,VISAKHAPATNAM,Gram Dal,52.0,2013-03
2013-03-22,BENGALURU,Gram Dal,52.0,2013-03
2013-03-22,DHARWAD,Gram Dal,73.0,2013-03
2013-03-22,T.PURAM,Gram Dal,77.0,2013-03
2013-03-22,ERNAKULAM,Gram Dal,72.0,2013-03
2013-03-22,KOZHIKODE,Gram Dal,66.0,2013-03
2013-03-22,PUDUCHERRY,Gram Dal,60.0,2013-03
2013-03-22,CHENNAI,Gram Dal,54.0,2013-03
2013-03-22,THIRUCHIRAPALLI,Gram Dal,62.0,2013-03
2013-03-22,HYDERABAD,Gram Dal,68.0,2013-03
2013-03-25,VISAKHAPATNAM,Gram Dal,51.0,2013-03
2013-03-25,BENGALURU,Gram Dal,52.0,2013-03
2013-03-25,DHARWAD,Gram Dal,73.0,2013-03
2013-03-25,T.PURAM,Gram Dal,77.0,2013-03
2013-03-25,ERNAKULAM,Gram Dal,72.0,2013-03
2013-03-25,KOZHIKODE,Gram Dal,66.0,2013-03
2013-03-25,PUDUCHERRY,Gram Dal,60.0,2013-03
2013-03-25,CHENNAI,Gram Dal,56.0,2013-03
2013-03-25,THIRUCHIRAPALLI,Gram Dal,62.0,2013-03
2013-03-25,HYDERABAD,Gram Dal,68.0,2013-03
2013-03-26,VISAKHAPATNAM,Gram Dal,51.0,2013-03
2013-03-26,BENGALURU,Gram Dal,52.0,2013-03
2013-03-26,DHARWAD,Gram Dal,73.0,2013-03
2013-03-26,T.PURAM,Gram Dal,77.0,2013-03
2013-03-26,ERNAKULAM,Gram Dal,72.0,2013-03
2013-03-26,KOZHIKODE,Gram Dal,66.0,2013-03
2013-03-26,PUDUCHERRY,Gram Dal,60.0,2013-03
2013-03-26,CHENNAI,Gram Dal,56.0,2013-03
2013-03-26,THIRUCHIRAPALLI,Gram Dal,62.0,2013-03
2013-03-26,HYDERABAD,Gram Dal,68.0,2013-03
2013-03-28,VISAKHAPATNAM,Gram Dal,51.0,2013-03
2013-03-28,BENGALURU,Gram Dal,52.0,2013-03
2013-03-28,DHARWAD,Gram Dal,73.0,2013-03
2013-03-28,PUDUCHERRY,Gram Dal,60.0,2013-03
2013-03-28,CHENNAI,Gram Dal,56.0,2013-03
2013-03-28,THIRUCHIRAPALLI,Gram Dal,62.0,2013-03
2013-03-28,HYDERABAD,Gram Dal,68.0,2013-03
2013-01-04,VISAKHAPATNAM,Gram Dal,51.0,2013-01
2013-01-04,BENGALURU,Gram Dal,52.0,2013-01
2013-01-04,DHARWAD,Gram Dal,73.0,2013-01
2013-01-04,T.PURAM,Gram Dal,77.0,2013-01
2013-01-04,ERNAKULAM,Gram Dal,72.0,2013-01
2013-01-04,KOZHIKODE,Gram Dal,66.0,2013-01
2013-01-04,PUDUCHERRY,Gram Dal,60.0,2013-01
2013-01-04,CHENNAI,Gram Dal,56.0,2013-01
2013-01-04,THIRUCHIRAPALLI,Gram Dal,62.0,2013-01
2013-01-04,HYDERABAD,Gram Dal,68.0,2013-01
2013-02-04,VISAKHAPATNAM,Gram Dal,51.0,2013-02
2013-02-04,BENGALURU,Gram Dal,52.0,2013-02
2013-02-04,DHARWAD,Gram Dal,73.0,2013-02
2013-02-04,T.PURAM,Gram Dal,77.0,2013-02
2013-02-04,ERNAKULAM,Gram Dal,72.0,2013-02
2013-02-04,KOZHIKODE,Gram Dal,62.0,2013-02
2013-02-04,PUDUCHERRY,Gram Dal,60.0,2013-02
2013-02-04,CHENNAI,Gram Dal,56.0,2013-02
2013-02-04,THIRUCHIRAPALLI,Gram Dal,62.0,2013-02
2013-02-04,HYDERABAD,Gram Dal,68.0,2013-02
2013-03-04,VISAKHAPATNAM,Gram Dal,51.0,2013-03
2013-03-04,BENGALURU,Gram Dal,52.0,2013-03
2013-03-04,DHARWAD,Gram Dal,73.0,2013-03
2013-03-04,T.PURAM,Gram Dal,77.0,2013-03
2013-03-04,ERNAKULAM,Gram Dal,72.0,2013-03
2013-03-04,KOZHIKODE,Gram Dal,62.0,2013-03
2013-03-04,PUDUCHERRY,Gram Dal,60.0,2013-03
2013-03-04,CHENNAI,Gram Dal,56.0,2013-03
2013-03-04,THIRUCHIRAPALLI,Gram Dal,62.0,2013-03
2013-03-04,HYDERABAD,Gram Dal,68.0,2013-03
2013-04-04,VISAKHAPATNAM,Gram Dal,52.0,2013-04
2013-04-04,BENGALURU,Gram Dal,52.0,2013-04
2013-04-04,DHARWAD,Gram Dal,73.0,2013-04
2013-04-04,T.PURAM,Gram Dal,77.0,2013-04
2013-04-04,ERNAKULAM,Gram Dal,72.0,2013-04
2013-04-04,KOZHIKODE,Gram Dal,62.0,2013-04
2013-04-04,PUDUCHERRY,Gram Dal,60.0,2013-04
2013-04-04,CHENNAI,Gram Dal,56.0,2013-04
2013-04-04,THIRUCHIRAPALLI,Gram Dal,62.0,2013-04
2013-04-04,HYDERABAD,Gram Dal,68.0,2013-04
2013-05-04,T.PURAM,Gram Dal,77.0,2013-05
2013-05-04,ERNAKULAM,Gram Dal,72.0,2013-05
2013-05-04,KOZHIKODE,Gram Dal,62.0,2013-05
2013-05-04,PUDUCHERRY,Gram Dal,55.0,2013-05
2013-05-04,CHENNAI,Gram Dal,53.0,2013-05
2013-05-04,THIRUCHIRAPALLI,Gram Dal,60.0,2013-05
2013-08-04,VISAKHAPATNAM,Gram Dal,52.0,2013-08
2013-08-04,BENGALURU,Gram Dal,52.0,2013-08
2013-08-04,DHARWAD,Gram Dal,73.0,2013-08
2013-08-04,T.PURAM,Gram Dal,77.0,2013-08
2013-08-04,ERNAKULAM,Gram Dal,72.0,2013-08
2013-08-04,KOZHIKODE,Gram Dal,62.0,2013-08
2013-08-04,PUDUCHERRY,Gram Dal,55.0,2013-08
2013-08-04,CHENNAI,Gram Dal,53.0,2013-08
2013-08-04,THIRUCHIRAPALLI,Gram Dal,60.0,2013-08
2013-08-04,HYDERABAD,Gram Dal,68.0,2013-08
2013-09-04,VISAKHAPATNAM,Gram Dal,52.0,2013-09
2013-09-04,BENGALURU,Gram Dal,52.0,2013-09
2013-09-04,DHARWAD,Gram Dal,73.0,2013-09
2013-09-04,T.PURAM,Gram Dal,77.0,2013-09
2013-09-04,ERNAKULAM,Gram Dal,72.0,2013-09
2013-09-04,KOZHIKODE,Gram Dal,64.0,2013-09
2013-09-04,PUDUCHERRY,Gram Dal,55.0,2013-09
2013-09-04,CHENNAI,Gram Dal,52.0,2013-09
2013-09-04,THIRUCHIRAPALLI,Gram Dal,60.0,2013-09
2013-09-04,HYDERABAD,Gram Dal,68.0,2013-09
2013-10-04,VISAKHAPATNAM,Gram Dal,52.0,2013-10
2013-10-04,BENGALURU,Gram Dal,52.0,2013-10
2013-10-04,DHARWAD,Gram Dal,73.0,2013-10
2013-10-04,T.PURAM,Gram Dal,77.0,2013-10
2013-10-04,ERNAKULAM,Gram Dal,72.0,2013-10
2013-10-04,KOZHIKODE,Gram Dal,64.0,2013-10
2013-10-04,PUDUCHERRY,Gram Dal,55.0,2013-10
2013-10-04,CHENNAI,Gram Dal,52.0,2013-10
2013-10-04,THIRUCHIRAPALLI,Gram Dal,60.0,2013-10
2013-10-04,HYDERABAD,Gram Dal,68.0,2013-10
2013-11-04,T.PURAM,Gram Dal,77.0,2013-11
2013-11-04,ERNAKULAM,Gram Dal,72.0,2013-11
2013-11-04,KOZHIKODE,Gram Dal,64.0,2013-11
2013-11-04,PUDUCHERRY,Gram Dal,55.0,2013-11
2013-12-04,VISAKHAPATNAM,Gram Dal,52.0,2013-12
2013-12-04,BENGALURU,Gram Dal,52.0,2013-12
2013-12-04,DHARWAD,Gram Dal,73.0,2013-12
2013-12-04,PUDUCHERRY,Gram Dal,55.0,2013-12
2013-12-04,CHENNAI,Gram Dal,53.0,2013-12
2013-12-04,THIRUCHIRAPALLI,Gram Dal,62.0,2013-12
2013-12-04,HYDERABAD,Gram Dal,68.0,2013-12
2013-04-15,VISAKHAPATNAM,Gram Dal,52.0,2013-04
2013-04-15,BENGALURU,Gram Dal,52.0,2013-04
2013-04-15,DHARWAD,Gram Dal,73.0,2013-04
2013-04-15,T.PURAM,Gram Dal,77.0,2013-04
2013-04-15,ERNAKULAM,Gram Dal,72.0,2013-04
2013-04-15,KOZHIKODE,Gram Dal,64.0,2013-04
2013-04-15,PUDUCHERRY,Gram Dal,55.0,2013-04
2013-04-15,CHENNAI,Gram Dal,52.0,2013-04
2013-04-15,THIRUCHIRAPALLI,Gram Dal,61.0,2013-04
2013-04-15,HYDERABAD,Gram Dal,68.0,2013-04
2013-04-16,VISAKHAPATNAM,Gram Dal,52.0,2013-04
2013-04-16,T.PURAM,Gram Dal,77.0,2013-04
2013-04-16,ERNAKULAM,Gram Dal,72.0,2013-04
2013-04-16,KOZHIKODE,Gram Dal,64.0,2013-04
2013-04-16,PUDUCHERRY,Gram Dal,55.0,2013-04
2013-04-16,CHENNAI,Gram Dal,52.0,2013-04
2013-04-16,HYDERABAD,Gram Dal,69.0,2013-04
2013-04-17,VISAKHAPATNAM,Gram Dal,52.0,2013-04
2013-04-17,BENGALURU,Gram Dal,52.0,2013-04
2013-04-17,DHARWAD,Gram Dal,73.0,2013-04
2013-04-17,T.PURAM,Gram Dal,77.0,2013-04
2013-04-17,ERNAKULAM,Gram Dal,72.0,2013-04
2013-04-17,KOZHIKODE,Gram Dal,64.0,2013-04
2013-04-17,PUDUCHERRY,Gram Dal,55.0,2013-04
2013-04-17,CHENNAI,Gram Dal,52.0,2013-04
2013-04-17,THIRUCHIRAPALLI,Gram Dal,60.0,2013-04
2013-04-17,HYDERABAD,Gram Dal,69.0,2013-04
2013-04-18,VISAKHAPATNAM,Gram Dal,52.0,2013-04
2013-04-18,BENGALURU,Gram Dal,52.0,2013-04
2013-04-18,DHARWAD,Gram Dal,73.0,2013-04
2013-04-18,T.PURAM,Gram Dal,77.0,2013-04
2013-04-18,ERNAKULAM,Gram Dal,72.0,2013-04
2013-04-18,KOZHIKODE,Gram Dal,64.0,2013-04
2013-04-18,PUDUCHERRY,Gram Dal,55.0,2013-04
2013-04-18,CHENNAI,Gram Dal,52.0,2013-04
2013-04-18,THIRUCHIRAPALLI,Gram Dal,60.0,2013-04
2013-04-18,HYDERABAD,Gram Dal,69.0,2013-04
2013-04-22,VISAKHAPATNAM,Gram Dal,52.0,2013-04
2013-04-22,BENGALURU,Gram Dal,52.0,2013-04
2013-04-22,DHARWAD,Gram Dal,73.0,2013-04
2013-04-22,T.PURAM,Gram Dal,77.0,2013-04
2013-04-22,ERNAKULAM,Gram Dal,72.0,2013-04
2013-04-22,KOZHIKODE,Gram Dal,64.0,2013-04
2013-04-22,PUDUCHERRY,Gram Dal,55.0,2013-04
2013-04-22,CHENNAI,Gram Dal,52.0,2013-04
2013-04-22,THIRUCHIRAPALLI,Gram Dal,60.0,2013-04
2013-04-22,HYDERABAD,Gram Dal,69.0,2013-04
2013-04-23,VISAKHAPATNAM,Gram Dal,52.0,2013-04
2013-04-23,T.PURAM,Gram Dal,77.0,2013-04
2013-04-23,ERNAKULAM,Gram Dal,72.0,2013-04
2013-04-23,KOZHIKODE,Gram Dal,64.0,2013-04
2013-04-23,PUDUCHERRY,Gram Dal,55.0,2013-04
2013-04-23,CHENNAI,Gram Dal,52.0,2013-04
2013-04-23,THIRUCHIRAPALLI,Gram Dal,60.0,2013-04
2013-04-23,HYDERABAD,Gram Dal,69.0,2013-04
2013-04-25,VISAKHAPATNAM,Gram Dal,52.0,2013-04
2013-04-25,BENGALURU,Gram Dal,50.0,2013-04
2013-04-25,DHARWAD,Gram Dal,73.0,2013-04
2013-04-25,T.PURAM,Gram Dal,78.0,2013-04
2013-04-25,ERNAKULAM,Gram Dal,72.0,2013-04
2013-04-25,KOZHIKODE,Gram Dal,66.0,2013-04
2013-04-25,PUDUCHERRY,Gram Dal,55.0,2013-04
2013-04-25,CHENNAI,Gram Dal,52.0,2013-04
2013-04-25,THIRUCHIRAPALLI,Gram Dal,60.0,2013-04
2013-04-25,HYDERABAD,Gram Dal,69.0,2013-04
2013-04-26,VISAKHAPATNAM,Gram Dal,52.0,2013-04
2013-04-26,BENGALURU,Gram Dal,50.0,2013-04
2013-04-26,DHARWAD,Gram Dal,73.0,2013-04
2013-04-26,T.PURAM,Gram Dal,78.0,2013-04
2013-04-26,ERNAKULAM,Gram Dal,72.0,2013-04
2013-04-26,KOZHIKODE,Gram Dal,66.0,2013-04
2013-04-26,PUDUCHERRY,Gram Dal,55.0,2013-04
2013-04-26,CHENNAI,Gram Dal,52.0,2013-04
2013-04-26,THIRUCHIRAPALLI,Gram Dal,60.0,2013-04
2013-04-26,HYDERABAD,Gram Dal,69.0,2013-04
2013-04-29,VISAKHAPATNAM,Gram Dal,54.0,2013-04
2013-04-29,BENGALURU,Gram Dal,50.0,2013-04
2013-04-29,DHARWAD,Gram Dal,73.0,2013-04
2013-04-29,T.PURAM,Gram Dal,78.0,2013-04
2013-04-29,ERNAKULAM,Gram Dal,72.0,2013-04
2013-04-29,KOZHIKODE,Gram Dal,66.0,2013-04
2013-04-29,PUDUCHERRY,Gram Dal,55.0,2013-04
2013-04-29,CHENNAI,Gram Dal,52.0,2013-04
2013-04-29,THIRUCHIRAPALLI,Gram Dal,60.0,2013-04
2013-04-29,HYDERABAD,Gram Dal,69.0,2013-04
2013-04-30,VISAKHAPATNAM,Gram Dal,54.0,2013-04
2013-04-30,BENGALURU,Gram Dal,50.0,2013-04
2013-04-30,DHARWAD,Gram Dal,73.0,2013-04
2013-04-30,T.PURAM,Gram Dal,78.0,2013-04
2013-04-30,ERNAKULAM,Gram Dal,72.0,2013-04
2013-04-30,KOZHIKODE,Gram Dal,66.0,2013-04
2013-04-30,PUDUCHERRY,Gram Dal,55.0,2013-04
2013-04-30,CHENNAI,Gram Dal,52.0,2013-04
2013-04-30,THIRUCHIRAPALLI,Gram Dal,59.0,2013-04
2013-04-30,HYDERABAD,Gram Dal,69.0,2013-04
2013-01-05,VISAKHAPATNAM,Gram Dal,54.0,2013-01
2013-01-05,HYDERABAD,Gram Dal,69.0,2013-01
2013-02-05,VISAKHAPATNAM,Gram Dal,54.0,2013-02
2013-02-05,BENGALURU,Gram Dal,50.0,2013-02
2013-02-05,DHARWAD,Gram Dal,73.0,2013-02
2013-02-05,T.PURAM,Gram Dal,78.0,2013-02
2013-02-05,ERNAKULAM,Gram Dal,73.0,2013-02
2013-02-05,KOZHIKODE,Gram Dal,66.0,2013-02
2013-02-05,PUDUCHERRY,Gram Dal,55.0,2013-02
2013-02-05,CHENNAI,Gram Dal,52.0,2013-02
2013-02-05,THIRUCHIRAPALLI,Gram Dal,59.0,2013-02
2013-02-05,HYDERABAD,Gram Dal,69.0,2013-02
2013-03-05,VISAKHAPATNAM,Gram Dal,54.0,2013-03
2013-03-05,BENGALURU,Gram Dal,50.0,2013-03
2013-03-05,DHARWAD,Gram Dal,73.0,2013-03
2013-03-05,T.PURAM,Gram Dal,78.0,2013-03
2013-03-05,ERNAKULAM,Gram Dal,73.0,2013-03
2013-03-05,KOZHIKODE,Gram Dal,66.0,2013-03
2013-03-05,PUDUCHERRY,Gram Dal,55.0,2013-03
2013-03-05,CHENNAI,Gram Dal,52.0,2013-03
2013-03-05,THIRUCHIRAPALLI,Gram Dal,59.0,2013-03
2013-03-05,HYDERABAD,Gram Dal,69.0,2013-03
2013-06-05,VISAKHAPATNAM,Gram Dal,54.0,2013-06
2013-06-05,BENGALURU,Gram Dal,50.0,2013-06
2013-06-05,DHARWAD,Gram Dal,73.0,2013-06
2013-06-05,T.PURAM,Gram Dal,78.0,2013-06
2013-06-05,ERNAKULAM,Gram Dal,73.0,2013-06
2013-06-05,KOZHIKODE,Gram Dal,66.0,2013-06
2013-06-05,PUDUCHERRY,Gram Dal,55.0,2013-06
2013-06-05,CHENNAI,Gram Dal,52.0,2013-06
2013-06-05,THIRUCHIRAPALLI,Gram Dal,59.0,2013-06
2013-06-05,HYDERABAD,Gram Dal,69.0,2013-06
2013-07-05,VISAKHAPATNAM,Gram Dal,54.0,2013-07
2013-07-05,BENGALURU,Gram Dal,50.0,2013-07
2013-07-05,DHARWAD,Gram Dal,73.0,2013-07
2013-07-05,T.PURAM,Gram Dal,78.0,2013-07
2013-07-05,ERNAKULAM,Gram Dal,73.0,2013-07
2013-07-05,KOZHIKODE,Gram Dal,66.0,2013-07
2013-07-05,PUDUCHERRY,Gram Dal,55.0,2013-07
2013-07-05,CHENNAI,Gram Dal,52.0,2013-07
2013-07-05,HYDERABAD,Gram Dal,69.0,2013-07
2013-08-05,VISAKHAPATNAM,Gram Dal,54.0,2013-08
2013-08-05,T.PURAM,Gram Dal,78.0,2013-08
2013-08-05,ERNAKULAM,Gram Dal,73.0,2013-08
2013-08-05,KOZHIKODE,Gram Dal,66.0,2013-08
2013-08-05,PUDUCHERRY,Gram Dal,55.0,2013-08
2013-08-05,CHENNAI,Gram Dal,52.0,2013-08
2013-08-05,THIRUCHIRAPALLI,Gram Dal,59.0,2013-08
2013-08-05,HYDERABAD,Gram Dal,69.0,2013-08
2013-09-05,VISAKHAPATNAM,Gram Dal,54.0,2013-09
2013-09-05,BENGALURU,Gram Dal,50.0,2013-09
2013-09-05,DHARWAD,Gram Dal,73.0,2013-09
